FES Amp = 150.0
FES Dur = 50.0
FES F = 1.0
FES Np = 1.0
Time (s), Torque (ft-lbs), FES Pulse, Window Flag
1.2921855449676514,45.209667116001164,0.0,2
1.2942421436309814,45.18789454050883,0.0,2
1.29721999168396,45.17023392238699,0.0,2
1.2997777462005615,45.20875429904742,0.0,2
1.30181884765625,45.21464724057425,0.0,2
1.3033130168914795,45.14516200405369,0.0,2
1.3053584098815918,45.17251740021149,0.0,2
1.312955379486084,45.15878755566991,0.0,2
1.3149399757385254,45.170392379228915,0.0,2
1.3169336318969727,45.18119921521012,0.0,2
1.3189280033111572,45.1099196729009,0.0,2
1.323498249053955,45.125053884812246,0.0,2
1.3254899978637695,45.14010143958226,0.0,2
1.3274879455566406,45.203990726696375,0.0,2
1.3310608863830566,45.16582348507644,0.0,2
1.3330562114715576,45.12056182455842,0.0,2
1.3350532054901123,45.13991179227515,0.0,2
1.33701753616333,45.14411805772292,0.0,2
1.3395473957061768,45.146879263443495,0.0,2
1.3415822982788086,45.19616213052309,0.0,2
1.3426079750061035,45.165526420466406,0.0,2
1.3447158336639404,45.190344616327785,0.0,2
1.3485901355743408,45.14820546425084,0.0,2
1.3501203060150146,45.10736471814245,0.0,2
1.3528475761413574,45.16544743837533,0.0,2
1.3548433780670166,45.18558500443565,0.0,2
1.3578591346740723,45.13097578486013,0.0,2
1.3598625659942627,45.10123989935199,0.0,2
1.361036777496338,45.14093614452059,0.0,2
1.3622736930847168,45.12468106569731,0.0,2
1.364323377609253,45.16932677464278,0.0,2
1.3672935962677002,45.147400894654,0.0,2
1.3697991371154785,45.16352955421248,0.0,2
1.3718180656433105,45.181830149942115,0.0,2
1.3738152980804443,45.13499286398016,0.0,2
1.374863862991333,45.09716776526703,0.0,2
1.377837896347046,45.178884533097246,0.0,2
1.3798322677612305,45.11818245781148,0.0,2
1.3820152282714844,45.11746536681033,0.0,2
1.3840105533599854,45.08920368453759,0.0,2
1.386995553970337,45.1428863294867,0.0,2
1.3895399570465088,45.142838061229135,0.0,2
1.390791654586792,45.105392000978114,0.0,2
1.3932325839996338,45.12633765305838,0.0,2
1.3953285217285156,45.11283785195765,0.0,2
1.3973188400268555,45.14630718018997,0.0,2
1.40293288230896,45.153383340453836,0.0,2
1.4059178829193115,45.1385011253585,0.0,2
1.4078795909881592,45.129565760841366,0.0,2
1.4123435020446777,45.14274333538639,0.0,2
1.414339303970337,45.150882720090294,0.0,2
1.4163322448730469,45.14302786846417,0.0,2
1.4199340343475342,45.11650404196967,0.0,2
1.4219672679901123,45.14686205258158,0.0,2
